ref_image,input_image,x-shift,y-shift
TranslationDataset/Train/reference/slide001_core0112581.png,TranslationDataset/Train/input/slide001_core0112581.png,40,49
TranslationDataset/Train/reference/slide001_core0112582.png,TranslationDataset/Train/input/slide001_core0112582.png,11,37
TranslationDataset/Train/reference/slide001_core0112583.png,TranslationDataset/Train/input/slide001_core0112583.png,24,4
TranslationDataset/Train/reference/slide001_core0112584.png,TranslationDataset/Train/input/slide001_core0112584.png,50,7
TranslationDataset/Train/reference/slide001_core0112585.png,TranslationDataset/Train/input/slide001_core0112585.png,18,20
TranslationDataset/Train/reference/slide001_core0112586.png,TranslationDataset/Train/input/slide001_core0112586.png,13,33
TranslationDataset/Train/reference/slide001_core0112587.png,TranslationDataset/Train/input/slide001_core0112587.png,48,51
TranslationDataset/Train/reference/slide001_core0112588.png,TranslationDataset/Train/input/slide001_core0112588.png,4,59
TranslationDataset/Train/reference/slide001_core0112589.png,TranslationDataset/Train/input/slide001_core0112589.png,6,42
TranslationDataset/Train/reference/slide001_core0112590.png,TranslationDataset/Train/input/slide001_core0112590.png,43,36
TranslationDataset/Train/reference/slide001_core0112591.png,TranslationDataset/Train/input/slide001_core0112591.png,12,31
TranslationDataset/Train/reference/slide001_core0112592.png,TranslationDataset/Train/input/slide001_core0112592.png,53,4
TranslationDataset/Train/reference/slide001_core0112593.png,TranslationDataset/Train/input/slide001_core0112593.png,1,59
TranslationDataset/Train/reference/slide001_core0112594.png,TranslationDataset/Train/input/slide001_core0112594.png,55,13
TranslationDataset/Train/reference/slide001_core0112595.png,TranslationDataset/Train/input/slide001_core0112595.png,39,60
TranslationDataset/Train/reference/slide001_core0112596.png,TranslationDataset/Train/input/slide001_core0112596.png,13,54
TranslationDataset/Train/reference/slide001_core0112597.png,TranslationDataset/Train/input/slide001_core0112597.png,37,54
TranslationDataset/Train/reference/slide001_core0112598.png,TranslationDataset/Train/input/slide001_core0112598.png,36,24
TranslationDataset/Train/reference/slide001_core0112599.png,TranslationDataset/Train/input/slide001_core0112599.png,9,27
TranslationDataset/Train/reference/slide001_core0112600.png,TranslationDataset/Train/input/slide001_core0112600.png,54,25
TranslationDataset/Train/reference/slide001_core0112601.png,TranslationDataset/Train/input/slide001_core0112601.png,37,45
TranslationDataset/Train/reference/slide001_core0112602.png,TranslationDataset/Train/input/slide001_core0112602.png,62,63
TranslationDataset/Train/reference/slide001_core0112603.png,TranslationDataset/Train/input/slide001_core0112603.png,13,54
TranslationDataset/Train/reference/slide001_core0112604.png,TranslationDataset/Train/input/slide001_core0112604.png,49,51
TranslationDataset/Train/reference/slide001_core0112605.png,TranslationDataset/Train/input/slide001_core0112605.png,40,59
TranslationDataset/Train/reference/slide001_core0112606.png,TranslationDataset/Train/input/slide001_core0112606.png,25,10
TranslationDataset/Train/reference/slide001_core0112607.png,TranslationDataset/Train/input/slide001_core0112607.png,4,63
TranslationDataset/Train/reference/slide001_core0112608.png,TranslationDataset/Train/input/slide001_core0112608.png,17,23
TranslationDataset/Train/reference/slide001_core0112609.png,TranslationDataset/Train/input/slide001_core0112609.png,40,37
TranslationDataset/Train/reference/slide001_core0112610.png,TranslationDataset/Train/input/slide001_core0112610.png,32,19
TranslationDataset/Train/reference/slide001_core0112611.png,TranslationDataset/Train/input/slide001_core0112611.png,19,13
TranslationDataset/Train/reference/slide001_core0112612.png,TranslationDataset/Train/input/slide001_core0112612.png,4,48
TranslationDataset/Train/reference/slide001_core0112613.png,TranslationDataset/Train/input/slide001_core0112613.png,37,20
TranslationDataset/Train/reference/slide001_core0112614.png,TranslationDataset/Train/input/slide001_core0112614.png,39,57
TranslationDataset/Train/reference/slide001_core0112615.png,TranslationDataset/Train/input/slide001_core0112615.png,15,51
TranslationDataset/Train/reference/slide001_core0112616.png,TranslationDataset/Train/input/slide001_core0112616.png,27,48
TranslationDataset/Train/reference/slide001_core0112617.png,TranslationDataset/Train/input/slide001_core0112617.png,39,9
TranslationDataset/Train/reference/slide001_core0112618.png,TranslationDataset/Train/input/slide001_core0112618.png,22,53
TranslationDataset/Train/reference/slide001_core0112619.png,TranslationDataset/Train/input/slide001_core0112619.png,13,16
TranslationDataset/Train/reference/slide001_core0112620.png,TranslationDataset/Train/input/slide001_core0112620.png,3,2
TranslationDataset/Train/reference/slide001_core0112621.png,TranslationDataset/Train/input/slide001_core0112621.png,61,4
TranslationDataset/Train/reference/slide001_core0112622.png,TranslationDataset/Train/input/slide001_core0112622.png,39,20
TranslationDataset/Train/reference/slide001_core0112623.png,TranslationDataset/Train/input/slide001_core0112623.png,51,44
TranslationDataset/Train/reference/slide001_core0112624.png,TranslationDataset/Train/input/slide001_core0112624.png,11,59
TranslationDataset/Train/reference/slide001_core0112625.png,TranslationDataset/Train/input/slide001_core0112625.png,8,26
TranslationDataset/Train/reference/slide001_core0112626.png,TranslationDataset/Train/input/slide001_core0112626.png,5,6
TranslationDataset/Train/reference/slide001_core0112627.png,TranslationDataset/Train/input/slide001_core0112627.png,13,51
TranslationDataset/Train/reference/slide001_core0112628.png,TranslationDataset/Train/input/slide001_core0112628.png,24,5
TranslationDataset/Train/reference/slide001_core0112629.png,TranslationDataset/Train/input/slide001_core0112629.png,0,35
TranslationDataset/Train/reference/slide001_core0112630.png,TranslationDataset/Train/input/slide001_core0112630.png,62,16
TranslationDataset/Train/reference/slide001_core0112631.png,TranslationDataset/Train/input/slide001_core0112631.png,63,42
TranslationDataset/Train/reference/slide001_core0112632.png,TranslationDataset/Train/input/slide001_core0112632.png,24,57
TranslationDataset/Train/reference/slide001_core0112633.png,TranslationDataset/Train/input/slide001_core0112633.png,52,21
TranslationDataset/Train/reference/slide001_core0112634.png,TranslationDataset/Train/input/slide001_core0112634.png,33,28
TranslationDataset/Train/reference/slide001_core0112635.png,TranslationDataset/Train/input/slide001_core0112635.png,24,4
TranslationDataset/Train/reference/slide001_core0112636.png,TranslationDataset/Train/input/slide001_core0112636.png,44,53
TranslationDataset/Train/reference/slide001_core0112637.png,TranslationDataset/Train/input/slide001_core0112637.png,37,36
TranslationDataset/Train/reference/slide001_core0112638.png,TranslationDataset/Train/input/slide001_core0112638.png,6,29
TranslationDataset/Train/reference/slide001_core0112639.png,TranslationDataset/Train/input/slide001_core0112639.png,7,27
TranslationDataset/Train/reference/slide001_core0112640.png,TranslationDataset/Train/input/slide001_core0112640.png,17,8
TranslationDataset/Train/reference/slide001_core0112641.png,TranslationDataset/Train/input/slide001_core0112641.png,47,36
TranslationDataset/Train/reference/slide001_core0112642.png,TranslationDataset/Train/input/slide001_core0112642.png,31,28
TranslationDataset/Train/reference/slide001_core0112643.png,TranslationDataset/Train/input/slide001_core0112643.png,46,35
TranslationDataset/Train/reference/slide001_core0112644.png,TranslationDataset/Train/input/slide001_core0112644.png,40,0
TranslationDataset/Train/reference/slide001_core0112645.png,TranslationDataset/Train/input/slide001_core0112645.png,35,30
TranslationDataset/Train/reference/slide001_core0112646.png,TranslationDataset/Train/input/slide001_core0112646.png,63,51
TranslationDataset/Train/reference/slide001_core0112647.png,TranslationDataset/Train/input/slide001_core0112647.png,40,55
TranslationDataset/Train/reference/slide001_core0112648.png,TranslationDataset/Train/input/slide001_core0112648.png,40,11
TranslationDataset/Train/reference/slide001_core0112649.png,TranslationDataset/Train/input/slide001_core0112649.png,20,19
TranslationDataset/Train/reference/slide001_core0112650.png,TranslationDataset/Train/input/slide001_core0112650.png,48,7
TranslationDataset/Train/reference/slide001_core0112651.png,TranslationDataset/Train/input/slide001_core0112651.png,38,63
TranslationDataset/Train/reference/slide001_core0112652.png,TranslationDataset/Train/input/slide001_core0112652.png,24,26
TranslationDataset/Train/reference/slide001_core0112653.png,TranslationDataset/Train/input/slide001_core0112653.png,17,25
TranslationDataset/Train/reference/slide001_core0112654.png,TranslationDataset/Train/input/slide001_core0112654.png,30,52
TranslationDataset/Train/reference/slide001_core0112655.png,TranslationDataset/Train/input/slide001_core0112655.png,14,27
TranslationDataset/Train/reference/slide001_core0112656.png,TranslationDataset/Train/input/slide001_core0112656.png,7,14
TranslationDataset/Train/reference/slide001_core0112657.png,TranslationDataset/Train/input/slide001_core0112657.png,44,10
TranslationDataset/Train/reference/slide001_core0112658.png,TranslationDataset/Train/input/slide001_core0112658.png,30,4
TranslationDataset/Train/reference/slide001_core0112659.png,TranslationDataset/Train/input/slide001_core0112659.png,9,21
TranslationDataset/Train/reference/slide001_core0112660.png,TranslationDataset/Train/input/slide001_core0112660.png,19,62
TranslationDataset/Train/reference/slide001_core0112661.png,TranslationDataset/Train/input/slide001_core0112661.png,19,8
TranslationDataset/Train/reference/slide001_core0112662.png,TranslationDataset/Train/input/slide001_core0112662.png,29,16
TranslationDataset/Train/reference/slide001_core0112663.png,TranslationDataset/Train/input/slide001_core0112663.png,38,27
TranslationDataset/Train/reference/slide001_core0112664.png,TranslationDataset/Train/input/slide001_core0112664.png,44,10
TranslationDataset/Train/reference/slide001_core0112665.png,TranslationDataset/Train/input/slide001_core0112665.png,24,33
TranslationDataset/Train/reference/slide001_core0112666.png,TranslationDataset/Train/input/slide001_core0112666.png,53,17
TranslationDataset/Train/reference/slide001_core0112667.png,TranslationDataset/Train/input/slide001_core0112667.png,18,37
TranslationDataset/Train/reference/slide001_core0112668.png,TranslationDataset/Train/input/slide001_core0112668.png,51,25
TranslationDataset/Train/reference/slide001_core0112669.png,TranslationDataset/Train/input/slide001_core0112669.png,44,47
TranslationDataset/Train/reference/slide001_core0112670.png,TranslationDataset/Train/input/slide001_core0112670.png,47,41
TranslationDataset/Train/reference/slide001_core0112671.png,TranslationDataset/Train/input/slide001_core0112671.png,59,54
TranslationDataset/Train/reference/slide001_core0112672.png,TranslationDataset/Train/input/slide001_core0112672.png,22,37
TranslationDataset/Train/reference/slide001_core0112673.png,TranslationDataset/Train/input/slide001_core0112673.png,51,28
TranslationDataset/Train/reference/slide001_core0112674.png,TranslationDataset/Train/input/slide001_core0112674.png,58,54
TranslationDataset/Train/reference/slide001_core0112675.png,TranslationDataset/Train/input/slide001_core0112675.png,50,63
TranslationDataset/Train/reference/slide001_core0112676.png,TranslationDataset/Train/input/slide001_core0112676.png,16,37
TranslationDataset/Train/reference/slide001_core0112677.png,TranslationDataset/Train/input/slide001_core0112677.png,4,2
TranslationDataset/Train/reference/slide001_core0112678.png,TranslationDataset/Train/input/slide001_core0112678.png,44,7
TranslationDataset/Train/reference/slide001_core0112679.png,TranslationDataset/Train/input/slide001_core0112679.png,30,25
TranslationDataset/Train/reference/slide001_core0112680.png,TranslationDataset/Train/input/slide001_core0112680.png,13,28
TranslationDataset/Train/reference/slide001_core0112681.png,TranslationDataset/Train/input/slide001_core0112681.png,26,55
TranslationDataset/Train/reference/slide001_core0112682.png,TranslationDataset/Train/input/slide001_core0112682.png,0,49
TranslationDataset/Train/reference/slide001_core0112683.png,TranslationDataset/Train/input/slide001_core0112683.png,23,12
TranslationDataset/Train/reference/slide001_core0112684.png,TranslationDataset/Train/input/slide001_core0112684.png,55,47
TranslationDataset/Train/reference/slide001_core0112685.png,TranslationDataset/Train/input/slide001_core0112685.png,47,21
TranslationDataset/Train/reference/slide001_core0112686.png,TranslationDataset/Train/input/slide001_core0112686.png,37,57
TranslationDataset/Train/reference/slide001_core0112687.png,TranslationDataset/Train/input/slide001_core0112687.png,61,52
TranslationDataset/Train/reference/slide001_core0112688.png,TranslationDataset/Train/input/slide001_core0112688.png,21,17
TranslationDataset/Train/reference/slide001_core0112689.png,TranslationDataset/Train/input/slide001_core0112689.png,56,13
TranslationDataset/Train/reference/slide001_core0112690.png,TranslationDataset/Train/input/slide001_core0112690.png,43,38
TranslationDataset/Train/reference/slide001_core0112691.png,TranslationDataset/Train/input/slide001_core0112691.png,40,35
TranslationDataset/Train/reference/slide001_core0112692.png,TranslationDataset/Train/input/slide001_core0112692.png,35,5
TranslationDataset/Train/reference/slide001_core0112693.png,TranslationDataset/Train/input/slide001_core0112693.png,39,34
TranslationDataset/Train/reference/slide001_core0112694.png,TranslationDataset/Train/input/slide001_core0112694.png,48,1
TranslationDataset/Train/reference/slide001_core0112695.png,TranslationDataset/Train/input/slide001_core0112695.png,38,48
TranslationDataset/Train/reference/slide001_core0112696.png,TranslationDataset/Train/input/slide001_core0112696.png,32,5
TranslationDataset/Train/reference/slide001_core0112697.png,TranslationDataset/Train/input/slide001_core0112697.png,22,50
TranslationDataset/Train/reference/slide001_core0112698.png,TranslationDataset/Train/input/slide001_core0112698.png,2,14
TranslationDataset/Train/reference/slide001_core0112699.png,TranslationDataset/Train/input/slide001_core0112699.png,41,33
TranslationDataset/Train/reference/slide001_core0112700.png,TranslationDataset/Train/input/slide001_core0112700.png,35,35
TranslationDataset/Train/reference/slide001_core0112701.png,TranslationDataset/Train/input/slide001_core0112701.png,19,53
TranslationDataset/Train/reference/slide001_core0112702.png,TranslationDataset/Train/input/slide001_core0112702.png,51,47
TranslationDataset/Train/reference/slide001_core0112703.png,TranslationDataset/Train/input/slide001_core0112703.png,16,56
TranslationDataset/Train/reference/slide001_core0112704.png,TranslationDataset/Train/input/slide001_core0112704.png,29,22
TranslationDataset/Train/reference/slide001_core0112705.png,TranslationDataset/Train/input/slide001_core0112705.png,29,0
TranslationDataset/Train/reference/slide001_core0112706.png,TranslationDataset/Train/input/slide001_core0112706.png,58,33
TranslationDataset/Train/reference/slide001_core0112707.png,TranslationDataset/Train/input/slide001_core0112707.png,10,50
TranslationDataset/Train/reference/slide001_core0112708.png,TranslationDataset/Train/input/slide001_core0112708.png,59,24
TranslationDataset/Train/reference/slide001_core0112709.png,TranslationDataset/Train/input/slide001_core0112709.png,49,24
TranslationDataset/Train/reference/slide001_core0112710.png,TranslationDataset/Train/input/slide001_core0112710.png,12,10
TranslationDataset/Train/reference/slide001_core0112711.png,TranslationDataset/Train/input/slide001_core0112711.png,3,48
TranslationDataset/Train/reference/slide001_core0112712.png,TranslationDataset/Train/input/slide001_core0112712.png,28,35
TranslationDataset/Train/reference/slide001_core0112713.png,TranslationDataset/Train/input/slide001_core0112713.png,22,24
TranslationDataset/Train/reference/slide001_core0112714.png,TranslationDataset/Train/input/slide001_core0112714.png,57,31
TranslationDataset/Train/reference/slide001_core0112715.png,TranslationDataset/Train/input/slide001_core0112715.png,30,11
TranslationDataset/Train/reference/slide001_core0112716.png,TranslationDataset/Train/input/slide001_core0112716.png,53,29
TranslationDataset/Train/reference/slide001_core0112717.png,TranslationDataset/Train/input/slide001_core0112717.png,3,37
TranslationDataset/Train/reference/slide001_core0112718.png,TranslationDataset/Train/input/slide001_core0112718.png,47,13
TranslationDataset/Train/reference/slide001_core0112719.png,TranslationDataset/Train/input/slide001_core0112719.png,24,13
TranslationDataset/Train/reference/slide001_core0112720.png,TranslationDataset/Train/input/slide001_core0112720.png,60,6
TranslationDataset/Train/reference/slide001_core0112721.png,TranslationDataset/Train/input/slide001_core0112721.png,31,28
TranslationDataset/Train/reference/slide001_core0112722.png,TranslationDataset/Train/input/slide001_core0112722.png,35,32
TranslationDataset/Train/reference/slide002_core1240.png,TranslationDataset/Train/input/slide002_core1240.png,62,41
TranslationDataset/Train/reference/slide002_core1241.png,TranslationDataset/Train/input/slide002_core1241.png,62,28
TranslationDataset/Train/reference/slide002_core1242.png,TranslationDataset/Train/input/slide002_core1242.png,47,7
TranslationDataset/Train/reference/slide002_core1243.png,TranslationDataset/Train/input/slide002_core1243.png,50,50
TranslationDataset/Train/reference/slide002_core1244.png,TranslationDataset/Train/input/slide002_core1244.png,46,23
TranslationDataset/Train/reference/slide002_core1245.png,TranslationDataset/Train/input/slide002_core1245.png,25,30
TranslationDataset/Train/reference/slide002_core1246.png,TranslationDataset/Train/input/slide002_core1246.png,33,54
TranslationDataset/Train/reference/slide002_core1247.png,TranslationDataset/Train/input/slide002_core1247.png,18,47
TranslationDataset/Train/reference/slide002_core1248.png,TranslationDataset/Train/input/slide002_core1248.png,11,38
TranslationDataset/Train/reference/slide002_core1249.png,TranslationDataset/Train/input/slide002_core1249.png,29,46
TranslationDataset/Train/reference/slide002_core12410.png,TranslationDataset/Train/input/slide002_core12410.png,5,23
TranslationDataset/Train/reference/slide002_core12411.png,TranslationDataset/Train/input/slide002_core12411.png,3,13
TranslationDataset/Train/reference/slide002_core12412.png,TranslationDataset/Train/input/slide002_core12412.png,62,54
TranslationDataset/Train/reference/slide002_core12413.png,TranslationDataset/Train/input/slide002_core12413.png,32,34
TranslationDataset/Train/reference/slide002_core12414.png,TranslationDataset/Train/input/slide002_core12414.png,21,61
TranslationDataset/Train/reference/slide002_core12415.png,TranslationDataset/Train/input/slide002_core12415.png,16,45
TranslationDataset/Train/reference/slide002_core12416.png,TranslationDataset/Train/input/slide002_core12416.png,5,33
TranslationDataset/Train/reference/slide002_core12417.png,TranslationDataset/Train/input/slide002_core12417.png,24,60
TranslationDataset/Train/reference/slide002_core12418.png,TranslationDataset/Train/input/slide002_core12418.png,26,8
TranslationDataset/Train/reference/slide002_core12419.png,TranslationDataset/Train/input/slide002_core12419.png,33,22
TranslationDataset/Train/reference/slide002_core12420.png,TranslationDataset/Train/input/slide002_core12420.png,24,18
TranslationDataset/Train/reference/slide002_core12421.png,TranslationDataset/Train/input/slide002_core12421.png,18,37
TranslationDataset/Train/reference/slide002_core12422.png,TranslationDataset/Train/input/slide002_core12422.png,55,7
TranslationDataset/Train/reference/slide002_core12423.png,TranslationDataset/Train/input/slide002_core12423.png,28,48
TranslationDataset/Train/reference/slide002_core12424.png,TranslationDataset/Train/input/slide002_core12424.png,59,50
TranslationDataset/Train/reference/slide002_core12425.png,TranslationDataset/Train/input/slide002_core12425.png,1,47
TranslationDataset/Train/reference/slide002_core12426.png,TranslationDataset/Train/input/slide002_core12426.png,50,12
TranslationDataset/Train/reference/slide002_core12427.png,TranslationDataset/Train/input/slide002_core12427.png,41,24
TranslationDataset/Train/reference/slide002_core12428.png,TranslationDataset/Train/input/slide002_core12428.png,31,20
TranslationDataset/Train/reference/slide002_core12429.png,TranslationDataset/Train/input/slide002_core12429.png,42,32
TranslationDataset/Train/reference/slide002_core12430.png,TranslationDataset/Train/input/slide002_core12430.png,32,1
TranslationDataset/Train/reference/slide002_core12431.png,TranslationDataset/Train/input/slide002_core12431.png,38,34
TranslationDataset/Train/reference/slide002_core12432.png,TranslationDataset/Train/input/slide002_core12432.png,51,13
TranslationDataset/Train/reference/slide002_core12433.png,TranslationDataset/Train/input/slide002_core12433.png,29,53
TranslationDataset/Train/reference/slide002_core12434.png,TranslationDataset/Train/input/slide002_core12434.png,41,48
TranslationDataset/Train/reference/slide002_core12435.png,TranslationDataset/Train/input/slide002_core12435.png,46,20
TranslationDataset/Train/reference/slide002_core12436.png,TranslationDataset/Train/input/slide002_core12436.png,22,62
TranslationDataset/Train/reference/slide002_core12437.png,TranslationDataset/Train/input/slide002_core12437.png,39,11
TranslationDataset/Train/reference/slide002_core12438.png,TranslationDataset/Train/input/slide002_core12438.png,49,62
TranslationDataset/Train/reference/slide002_core12439.png,TranslationDataset/Train/input/slide002_core12439.png,2,30
TranslationDataset/Train/reference/slide002_core12440.png,TranslationDataset/Train/input/slide002_core12440.png,61,44
TranslationDataset/Train/reference/slide002_core12441.png,TranslationDataset/Train/input/slide002_core12441.png,53,38
TranslationDataset/Train/reference/slide002_core12442.png,TranslationDataset/Train/input/slide002_core12442.png,28,49
TranslationDataset/Train/reference/slide002_core12443.png,TranslationDataset/Train/input/slide002_core12443.png,51,49
TranslationDataset/Train/reference/slide002_core12444.png,TranslationDataset/Train/input/slide002_core12444.png,25,45
TranslationDataset/Train/reference/slide002_core12445.png,TranslationDataset/Train/input/slide002_core12445.png,47,28
TranslationDataset/Train/reference/slide002_core12446.png,TranslationDataset/Train/input/slide002_core12446.png,26,60
TranslationDataset/Train/reference/slide002_core12447.png,TranslationDataset/Train/input/slide002_core12447.png,46,53
TranslationDataset/Train/reference/slide002_core12448.png,TranslationDataset/Train/input/slide002_core12448.png,38,53
TranslationDataset/Train/reference/slide002_core12449.png,TranslationDataset/Train/input/slide002_core12449.png,14,56
TranslationDataset/Train/reference/slide002_core12450.png,TranslationDataset/Train/input/slide002_core12450.png,53,17
TranslationDataset/Train/reference/slide002_core12451.png,TranslationDataset/Train/input/slide002_core12451.png,51,2
TranslationDataset/Train/reference/slide002_core12452.png,TranslationDataset/Train/input/slide002_core12452.png,31,27
TranslationDataset/Train/reference/slide002_core12453.png,TranslationDataset/Train/input/slide002_core12453.png,29,8
TranslationDataset/Train/reference/slide002_core12454.png,TranslationDataset/Train/input/slide002_core12454.png,62,53
TranslationDataset/Train/reference/slide002_core12455.png,TranslationDataset/Train/input/slide002_core12455.png,52,9
TranslationDataset/Train/reference/slide002_core12456.png,TranslationDataset/Train/input/slide002_core12456.png,53,51
TranslationDataset/Train/reference/slide002_core12457.png,TranslationDataset/Train/input/slide002_core12457.png,50,43
TranslationDataset/Train/reference/slide002_core12458.png,TranslationDataset/Train/input/slide002_core12458.png,24,9
TranslationDataset/Train/reference/slide002_core12459.png,TranslationDataset/Train/input/slide002_core12459.png,3,32
TranslationDataset/Train/reference/slide002_core12460.png,TranslationDataset/Train/input/slide002_core12460.png,22,33
TranslationDataset/Train/reference/slide002_core12461.png,TranslationDataset/Train/input/slide002_core12461.png,9,28
TranslationDataset/Train/reference/slide002_core12462.png,TranslationDataset/Train/input/slide002_core12462.png,53,49
TranslationDataset/Train/reference/slide002_core12463.png,TranslationDataset/Train/input/slide002_core12463.png,6,22
TranslationDataset/Train/reference/slide002_core12464.png,TranslationDataset/Train/input/slide002_core12464.png,14,40
TranslationDataset/Train/reference/slide002_core12465.png,TranslationDataset/Train/input/slide002_core12465.png,24,48
TranslationDataset/Train/reference/slide002_core12466.png,TranslationDataset/Train/input/slide002_core12466.png,40,2
TranslationDataset/Train/reference/slide002_core12467.png,TranslationDataset/Train/input/slide002_core12467.png,63,45
TranslationDataset/Train/reference/slide002_core12468.png,TranslationDataset/Train/input/slide002_core12468.png,29,56
TranslationDataset/Train/reference/slide002_core12469.png,TranslationDataset/Train/input/slide002_core12469.png,22,16
TranslationDataset/Train/reference/slide002_core12470.png,TranslationDataset/Train/input/slide002_core12470.png,32,61
TranslationDataset/Train/reference/slide002_core12471.png,TranslationDataset/Train/input/slide002_core12471.png,48,61
TranslationDataset/Train/reference/slide002_core12472.png,TranslationDataset/Train/input/slide002_core12472.png,37,16
TranslationDataset/Train/reference/slide002_core12473.png,TranslationDataset/Train/input/slide002_core12473.png,24,11
TranslationDataset/Train/reference/slide002_core12474.png,TranslationDataset/Train/input/slide002_core12474.png,21,60
TranslationDataset/Train/reference/slide002_core12475.png,TranslationDataset/Train/input/slide002_core12475.png,16,38
TranslationDataset/Train/reference/slide002_core12476.png,TranslationDataset/Train/input/slide002_core12476.png,22,29
TranslationDataset/Train/reference/slide002_core12477.png,TranslationDataset/Train/input/slide002_core12477.png,32,19
TranslationDataset/Train/reference/slide002_core12478.png,TranslationDataset/Train/input/slide002_core12478.png,19,31
TranslationDataset/Train/reference/slide002_core12479.png,TranslationDataset/Train/input/slide002_core12479.png,22,29
TranslationDataset/Train/reference/slide002_core12480.png,TranslationDataset/Train/input/slide002_core12480.png,28,48
TranslationDataset/Train/reference/slide002_core12481.png,TranslationDataset/Train/input/slide002_core12481.png,16,11
TranslationDataset/Train/reference/slide002_core12482.png,TranslationDataset/Train/input/slide002_core12482.png,10,21
TranslationDataset/Train/reference/slide002_core12483.png,TranslationDataset/Train/input/slide002_core12483.png,63,57
TranslationDataset/Train/reference/slide002_core12484.png,TranslationDataset/Train/input/slide002_core12484.png,52,20
TranslationDataset/Train/reference/slide002_core12485.png,TranslationDataset/Train/input/slide002_core12485.png,19,11
TranslationDataset/Train/reference/slide002_core12486.png,TranslationDataset/Train/input/slide002_core12486.png,52,48
TranslationDataset/Train/reference/slide002_core12487.png,TranslationDataset/Train/input/slide002_core12487.png,29,51
TranslationDataset/Train/reference/slide002_core12488.png,TranslationDataset/Train/input/slide002_core12488.png,29,55
TranslationDataset/Train/reference/slide002_core12489.png,TranslationDataset/Train/input/slide002_core12489.png,55,58
TranslationDataset/Train/reference/slide002_core12490.png,TranslationDataset/Train/input/slide002_core12490.png,25,4
TranslationDataset/Train/reference/slide002_core12491.png,TranslationDataset/Train/input/slide002_core12491.png,27,30
TranslationDataset/Train/reference/slide002_core12492.png,TranslationDataset/Train/input/slide002_core12492.png,42,31
TranslationDataset/Train/reference/slide002_core12493.png,TranslationDataset/Train/input/slide002_core12493.png,9,57
TranslationDataset/Train/reference/slide002_core12494.png,TranslationDataset/Train/input/slide002_core12494.png,0,9
TranslationDataset/Train/reference/slide002_core12495.png,TranslationDataset/Train/input/slide002_core12495.png,14,35
TranslationDataset/Train/reference/slide002_core12496.png,TranslationDataset/Train/input/slide002_core12496.png,16,62
TranslationDataset/Train/reference/slide002_core12497.png,TranslationDataset/Train/input/slide002_core12497.png,59,54
TranslationDataset/Train/reference/slide002_core12498.png,TranslationDataset/Train/input/slide002_core12498.png,37,22
TranslationDataset/Train/reference/slide002_core12499.png,TranslationDataset/Train/input/slide002_core12499.png,50,0
TranslationDataset/Train/reference/slide002_core124100.png,TranslationDataset/Train/input/slide002_core124100.png,16,11
TranslationDataset/Train/reference/slide002_core124101.png,TranslationDataset/Train/input/slide002_core124101.png,30,53
TranslationDataset/Train/reference/slide002_core124102.png,TranslationDataset/Train/input/slide002_core124102.png,54,24
TranslationDataset/Train/reference/slide002_core124103.png,TranslationDataset/Train/input/slide002_core124103.png,63,61
TranslationDataset/Train/reference/slide002_core124104.png,TranslationDataset/Train/input/slide002_core124104.png,5,33
TranslationDataset/Train/reference/slide002_core124105.png,TranslationDataset/Train/input/slide002_core124105.png,24,13
TranslationDataset/Train/reference/slide002_core124106.png,TranslationDataset/Train/input/slide002_core124106.png,14,61
TranslationDataset/Train/reference/slide002_core124107.png,TranslationDataset/Train/input/slide002_core124107.png,21,13
TranslationDataset/Train/reference/slide002_core124108.png,TranslationDataset/Train/input/slide002_core124108.png,48,52
TranslationDataset/Train/reference/slide002_core124109.png,TranslationDataset/Train/input/slide002_core124109.png,7,16
TranslationDataset/Train/reference/slide002_core124110.png,TranslationDataset/Train/input/slide002_core124110.png,41,51
TranslationDataset/Train/reference/slide002_core124111.png,TranslationDataset/Train/input/slide002_core124111.png,15,40
TranslationDataset/Train/reference/slide002_core124112.png,TranslationDataset/Train/input/slide002_core124112.png,2,50
TranslationDataset/Train/reference/slide002_core124113.png,TranslationDataset/Train/input/slide002_core124113.png,3,32
TranslationDataset/Train/reference/slide002_core124114.png,TranslationDataset/Train/input/slide002_core124114.png,60,40
TranslationDataset/Train/reference/slide002_core124115.png,TranslationDataset/Train/input/slide002_core124115.png,11,11
TranslationDataset/Train/reference/slide002_core124116.png,TranslationDataset/Train/input/slide002_core124116.png,60,61
TranslationDataset/Train/reference/slide002_core124117.png,TranslationDataset/Train/input/slide002_core124117.png,57,50
TranslationDataset/Train/reference/slide002_core124118.png,TranslationDataset/Train/input/slide002_core124118.png,4,41
TranslationDataset/Train/reference/slide002_core124119.png,TranslationDataset/Train/input/slide002_core124119.png,2,33
TranslationDataset/Train/reference/slide002_core124120.png,TranslationDataset/Train/input/slide002_core124120.png,52,1
TranslationDataset/Train/reference/slide002_core124121.png,TranslationDataset/Train/input/slide002_core124121.png,55,38
TranslationDataset/Train/reference/slide002_core124122.png,TranslationDataset/Train/input/slide002_core124122.png,9,49
TranslationDataset/Train/reference/slide002_core124123.png,TranslationDataset/Train/input/slide002_core124123.png,28,37
TranslationDataset/Train/reference/slide002_core124124.png,TranslationDataset/Train/input/slide002_core124124.png,58,42
TranslationDataset/Train/reference/slide002_core124125.png,TranslationDataset/Train/input/slide002_core124125.png,38,45
