ref_image,input_image,x-shift,y-shift
TranslationDataset/Test/reference/slide003_core092387.png,TranslationDataset/Test/input/slide003_core092387.png,9,34
TranslationDataset/Test/reference/slide003_core092388.png,TranslationDataset/Test/input/slide003_core092388.png,41,62
TranslationDataset/Test/reference/slide003_core092389.png,TranslationDataset/Test/input/slide003_core092389.png,20,33
TranslationDataset/Test/reference/slide003_core092390.png,TranslationDataset/Test/input/slide003_core092390.png,48,37
TranslationDataset/Test/reference/slide003_core092391.png,TranslationDataset/Test/input/slide003_core092391.png,53,19
TranslationDataset/Test/reference/slide003_core092392.png,TranslationDataset/Test/input/slide003_core092392.png,62,28
TranslationDataset/Test/reference/slide003_core092393.png,TranslationDataset/Test/input/slide003_core092393.png,55,55
TranslationDataset/Test/reference/slide003_core092394.png,TranslationDataset/Test/input/slide003_core092394.png,33,23
TranslationDataset/Test/reference/slide003_core092395.png,TranslationDataset/Test/input/slide003_core092395.png,44,33
TranslationDataset/Test/reference/slide003_core092396.png,TranslationDataset/Test/input/slide003_core092396.png,10,51
TranslationDataset/Test/reference/slide003_core092397.png,TranslationDataset/Test/input/slide003_core092397.png,12,61
TranslationDataset/Test/reference/slide003_core092398.png,TranslationDataset/Test/input/slide003_core092398.png,46,19
TranslationDataset/Test/reference/slide003_core092399.png,TranslationDataset/Test/input/slide003_core092399.png,12,37
TranslationDataset/Test/reference/slide003_core092400.png,TranslationDataset/Test/input/slide003_core092400.png,7,16
TranslationDataset/Test/reference/slide003_core092401.png,TranslationDataset/Test/input/slide003_core092401.png,9,12
TranslationDataset/Test/reference/slide003_core092402.png,TranslationDataset/Test/input/slide003_core092402.png,37,58
TranslationDataset/Test/reference/slide003_core092403.png,TranslationDataset/Test/input/slide003_core092403.png,38,30
TranslationDataset/Test/reference/slide003_core092404.png,TranslationDataset/Test/input/slide003_core092404.png,57,7
TranslationDataset/Test/reference/slide003_core092405.png,TranslationDataset/Test/input/slide003_core092405.png,61,0
TranslationDataset/Test/reference/slide003_core092406.png,TranslationDataset/Test/input/slide003_core092406.png,31,45
TranslationDataset/Test/reference/slide003_core092407.png,TranslationDataset/Test/input/slide003_core092407.png,61,8
TranslationDataset/Test/reference/slide003_core092408.png,TranslationDataset/Test/input/slide003_core092408.png,25,10
TranslationDataset/Test/reference/slide003_core092409.png,TranslationDataset/Test/input/slide003_core092409.png,42,16
TranslationDataset/Test/reference/slide003_core092410.png,TranslationDataset/Test/input/slide003_core092410.png,6,35
TranslationDataset/Test/reference/slide003_core092411.png,TranslationDataset/Test/input/slide003_core092411.png,61,61
TranslationDataset/Test/reference/slide003_core092412.png,TranslationDataset/Test/input/slide003_core092412.png,49,43
TranslationDataset/Test/reference/slide003_core092413.png,TranslationDataset/Test/input/slide003_core092413.png,13,49
TranslationDataset/Test/reference/slide003_core092414.png,TranslationDataset/Test/input/slide003_core092414.png,34,58
TranslationDataset/Test/reference/slide003_core092415.png,TranslationDataset/Test/input/slide003_core092415.png,50,28
TranslationDataset/Test/reference/slide003_core092416.png,TranslationDataset/Test/input/slide003_core092416.png,3,39
TranslationDataset/Test/reference/slide003_core092417.png,TranslationDataset/Test/input/slide003_core092417.png,42,0
TranslationDataset/Test/reference/slide003_core092418.png,TranslationDataset/Test/input/slide003_core092418.png,54,5
TranslationDataset/Test/reference/slide003_core092419.png,TranslationDataset/Test/input/slide003_core092419.png,59,63
TranslationDataset/Test/reference/slide003_core092420.png,TranslationDataset/Test/input/slide003_core092420.png,62,36
TranslationDataset/Test/reference/slide003_core092421.png,TranslationDataset/Test/input/slide003_core092421.png,13,5
TranslationDataset/Test/reference/slide003_core092422.png,TranslationDataset/Test/input/slide003_core092422.png,26,34
TranslationDataset/Test/reference/slide003_core092423.png,TranslationDataset/Test/input/slide003_core092423.png,2,2
TranslationDataset/Test/reference/slide003_core092424.png,TranslationDataset/Test/input/slide003_core092424.png,54,4
TranslationDataset/Test/reference/slide003_core092425.png,TranslationDataset/Test/input/slide003_core092425.png,46,29
TranslationDataset/Test/reference/slide003_core092426.png,TranslationDataset/Test/input/slide003_core092426.png,23,26
TranslationDataset/Test/reference/slide003_core092427.png,TranslationDataset/Test/input/slide003_core092427.png,63,30
TranslationDataset/Test/reference/slide003_core092428.png,TranslationDataset/Test/input/slide003_core092428.png,4,9
TranslationDataset/Test/reference/slide003_core092429.png,TranslationDataset/Test/input/slide003_core092429.png,25,53
TranslationDataset/Test/reference/slide003_core092430.png,TranslationDataset/Test/input/slide003_core092430.png,34,35
TranslationDataset/Test/reference/slide003_core092431.png,TranslationDataset/Test/input/slide003_core092431.png,62,12
TranslationDataset/Test/reference/slide003_core092432.png,TranslationDataset/Test/input/slide003_core092432.png,49,14
TranslationDataset/Test/reference/slide003_core092433.png,TranslationDataset/Test/input/slide003_core092433.png,32,41
TranslationDataset/Test/reference/slide003_core092434.png,TranslationDataset/Test/input/slide003_core092434.png,2,15
TranslationDataset/Test/reference/slide003_core092435.png,TranslationDataset/Test/input/slide003_core092435.png,51,24
TranslationDataset/Test/reference/slide003_core092436.png,TranslationDataset/Test/input/slide003_core092436.png,14,59
TranslationDataset/Test/reference/slide003_core092437.png,TranslationDataset/Test/input/slide003_core092437.png,35,62
TranslationDataset/Test/reference/slide003_core092438.png,TranslationDataset/Test/input/slide003_core092438.png,49,2
TranslationDataset/Test/reference/slide003_core092439.png,TranslationDataset/Test/input/slide003_core092439.png,47,3
TranslationDataset/Test/reference/slide003_core092440.png,TranslationDataset/Test/input/slide003_core092440.png,34,7
TranslationDataset/Test/reference/slide003_core092441.png,TranslationDataset/Test/input/slide003_core092441.png,59,52
TranslationDataset/Test/reference/slide003_core092442.png,TranslationDataset/Test/input/slide003_core092442.png,50,52
TranslationDataset/Test/reference/slide003_core092443.png,TranslationDataset/Test/input/slide003_core092443.png,51,55
TranslationDataset/Test/reference/slide003_core092444.png,TranslationDataset/Test/input/slide003_core092444.png,50,44
TranslationDataset/Test/reference/slide003_core092445.png,TranslationDataset/Test/input/slide003_core092445.png,31,11
TranslationDataset/Test/reference/slide003_core092446.png,TranslationDataset/Test/input/slide003_core092446.png,42,7
TranslationDataset/Test/reference/slide003_core092447.png,TranslationDataset/Test/input/slide003_core092447.png,28,28
TranslationDataset/Test/reference/slide003_core092448.png,TranslationDataset/Test/input/slide003_core092448.png,22,20
TranslationDataset/Test/reference/slide003_core092449.png,TranslationDataset/Test/input/slide003_core092449.png,8,31
TranslationDataset/Test/reference/slide003_core092450.png,TranslationDataset/Test/input/slide003_core092450.png,20,18
TranslationDataset/Test/reference/slide003_core092451.png,TranslationDataset/Test/input/slide003_core092451.png,37,41
TranslationDataset/Test/reference/slide003_core092452.png,TranslationDataset/Test/input/slide003_core092452.png,32,23
TranslationDataset/Test/reference/slide003_core092453.png,TranslationDataset/Test/input/slide003_core092453.png,17,41
TranslationDataset/Test/reference/slide003_core092454.png,TranslationDataset/Test/input/slide003_core092454.png,20,54
TranslationDataset/Test/reference/slide003_core092455.png,TranslationDataset/Test/input/slide003_core092455.png,59,17
TranslationDataset/Test/reference/slide003_core092456.png,TranslationDataset/Test/input/slide003_core092456.png,51,51
TranslationDataset/Test/reference/slide003_core092457.png,TranslationDataset/Test/input/slide003_core092457.png,25,29
TranslationDataset/Test/reference/slide003_core092458.png,TranslationDataset/Test/input/slide003_core092458.png,14,39
TranslationDataset/Test/reference/slide003_core092459.png,TranslationDataset/Test/input/slide003_core092459.png,48,18
TranslationDataset/Test/reference/slide003_core092460.png,TranslationDataset/Test/input/slide003_core092460.png,51,4
TranslationDataset/Test/reference/slide003_core092461.png,TranslationDataset/Test/input/slide003_core092461.png,38,32
TranslationDataset/Test/reference/slide003_core092462.png,TranslationDataset/Test/input/slide003_core092462.png,45,30
TranslationDataset/Test/reference/slide003_core092463.png,TranslationDataset/Test/input/slide003_core092463.png,29,49
TranslationDataset/Test/reference/slide003_core092464.png,TranslationDataset/Test/input/slide003_core092464.png,2,3
TranslationDataset/Test/reference/slide003_core092465.png,TranslationDataset/Test/input/slide003_core092465.png,35,25
TranslationDataset/Test/reference/slide003_core092466.png,TranslationDataset/Test/input/slide003_core092466.png,36,1
TranslationDataset/Test/reference/slide003_core092467.png,TranslationDataset/Test/input/slide003_core092467.png,33,10
TranslationDataset/Test/reference/slide003_core092468.png,TranslationDataset/Test/input/slide003_core092468.png,21,18
TranslationDataset/Test/reference/slide003_core092469.png,TranslationDataset/Test/input/slide003_core092469.png,17,1
TranslationDataset/Test/reference/slide003_core092470.png,TranslationDataset/Test/input/slide003_core092470.png,13,2
TranslationDataset/Test/reference/slide003_core092471.png,TranslationDataset/Test/input/slide003_core092471.png,2,5
TranslationDataset/Test/reference/slide003_core092472.png,TranslationDataset/Test/input/slide003_core092472.png,53,27
TranslationDataset/Test/reference/slide003_core092473.png,TranslationDataset/Test/input/slide003_core092473.png,10,18
TranslationDataset/Test/reference/slide003_core092474.png,TranslationDataset/Test/input/slide003_core092474.png,38,0
TranslationDataset/Test/reference/slide003_core092475.png,TranslationDataset/Test/input/slide003_core092475.png,39,15
TranslationDataset/Test/reference/slide003_core092476.png,TranslationDataset/Test/input/slide003_core092476.png,12,49
TranslationDataset/Test/reference/slide003_core092477.png,TranslationDataset/Test/input/slide003_core092477.png,3,21
TranslationDataset/Test/reference/slide003_core092478.png,TranslationDataset/Test/input/slide003_core092478.png,5,59
TranslationDataset/Test/reference/slide003_core092479.png,TranslationDataset/Test/input/slide003_core092479.png,8,6
TranslationDataset/Test/reference/slide003_core092480.png,TranslationDataset/Test/input/slide003_core092480.png,50,30
TranslationDataset/Test/reference/slide003_core092481.png,TranslationDataset/Test/input/slide003_core092481.png,33,47
TranslationDataset/Test/reference/slide003_core092482.png,TranslationDataset/Test/input/slide003_core092482.png,31,21
TranslationDataset/Test/reference/slide003_core092483.png,TranslationDataset/Test/input/slide003_core092483.png,47,22
TranslationDataset/Test/reference/slide003_core092484.png,TranslationDataset/Test/input/slide003_core092484.png,44,6
TranslationDataset/Test/reference/slide003_core092485.png,TranslationDataset/Test/input/slide003_core092485.png,42,9
TranslationDataset/Test/reference/slide003_core092486.png,TranslationDataset/Test/input/slide003_core092486.png,38,37
TranslationDataset/Test/reference/slide003_core092487.png,TranslationDataset/Test/input/slide003_core092487.png,37,28
TranslationDataset/Test/reference/slide003_core092488.png,TranslationDataset/Test/input/slide003_core092488.png,9,41
TranslationDataset/Test/reference/slide003_core092489.png,TranslationDataset/Test/input/slide003_core092489.png,60,54
TranslationDataset/Test/reference/slide003_core092490.png,TranslationDataset/Test/input/slide003_core092490.png,7,52
TranslationDataset/Test/reference/slide003_core092491.png,TranslationDataset/Test/input/slide003_core092491.png,40,1
TranslationDataset/Test/reference/slide003_core092492.png,TranslationDataset/Test/input/slide003_core092492.png,46,29
TranslationDataset/Test/reference/slide003_core092493.png,TranslationDataset/Test/input/slide003_core092493.png,10,47
TranslationDataset/Test/reference/slide003_core092494.png,TranslationDataset/Test/input/slide003_core092494.png,26,40
TranslationDataset/Test/reference/slide003_core092495.png,TranslationDataset/Test/input/slide003_core092495.png,57,11
TranslationDataset/Test/reference/slide003_core092496.png,TranslationDataset/Test/input/slide003_core092496.png,34,1
TranslationDataset/Test/reference/slide003_core092497.png,TranslationDataset/Test/input/slide003_core092497.png,37,28
TranslationDataset/Test/reference/slide003_core092498.png,TranslationDataset/Test/input/slide003_core092498.png,37,2
TranslationDataset/Test/reference/slide003_core092499.png,TranslationDataset/Test/input/slide003_core092499.png,28,7
TranslationDataset/Test/reference/slide003_core092500.png,TranslationDataset/Test/input/slide003_core092500.png,43,61
TranslationDataset/Test/reference/slide003_core092501.png,TranslationDataset/Test/input/slide003_core092501.png,47,59
TranslationDataset/Test/reference/slide003_core092502.png,TranslationDataset/Test/input/slide003_core092502.png,9,47
TranslationDataset/Test/reference/slide003_core092503.png,TranslationDataset/Test/input/slide003_core092503.png,2,46
TranslationDataset/Test/reference/slide003_core092504.png,TranslationDataset/Test/input/slide003_core092504.png,0,35
TranslationDataset/Test/reference/slide003_core092505.png,TranslationDataset/Test/input/slide003_core092505.png,36,22
TranslationDataset/Test/reference/slide003_core092506.png,TranslationDataset/Test/input/slide003_core092506.png,45,10
TranslationDataset/Test/reference/slide003_core092507.png,TranslationDataset/Test/input/slide003_core092507.png,6,5
TranslationDataset/Test/reference/slide003_core092508.png,TranslationDataset/Test/input/slide003_core092508.png,25,42
TranslationDataset/Test/reference/slide003_core092509.png,TranslationDataset/Test/input/slide003_core092509.png,43,29
TranslationDataset/Test/reference/slide003_core092510.png,TranslationDataset/Test/input/slide003_core092510.png,22,63
TranslationDataset/Test/reference/slide003_core092511.png,TranslationDataset/Test/input/slide003_core092511.png,43,14
TranslationDataset/Test/reference/slide003_core092512.png,TranslationDataset/Test/input/slide003_core092512.png,44,54
TranslationDataset/Test/reference/slide003_core092513.png,TranslationDataset/Test/input/slide003_core092513.png,52,31
TranslationDataset/Test/reference/slide003_core092514.png,TranslationDataset/Test/input/slide003_core092514.png,56,51
TranslationDataset/Test/reference/slide003_core092515.png,TranslationDataset/Test/input/slide003_core092515.png,36,56
TranslationDataset/Test/reference/slide003_core092516.png,TranslationDataset/Test/input/slide003_core092516.png,2,3
TranslationDataset/Test/reference/slide003_core092517.png,TranslationDataset/Test/input/slide003_core092517.png,41,38
TranslationDataset/Test/reference/slide003_core092518.png,TranslationDataset/Test/input/slide003_core092518.png,16,39
TranslationDataset/Test/reference/slide003_core092519.png,TranslationDataset/Test/input/slide003_core092519.png,28,40
TranslationDataset/Test/reference/slide003_core092520.png,TranslationDataset/Test/input/slide003_core092520.png,18,16
TranslationDataset/Test/reference/slide003_core092521.png,TranslationDataset/Test/input/slide003_core092521.png,41,15
TranslationDataset/Test/reference/slide003_core092522.png,TranslationDataset/Test/input/slide003_core092522.png,62,19
TranslationDataset/Test/reference/slide003_core092523.png,TranslationDataset/Test/input/slide003_core092523.png,47,38
TranslationDataset/Test/reference/slide003_core092524.png,TranslationDataset/Test/input/slide003_core092524.png,32,44
TranslationDataset/Test/reference/slide003_core092525.png,TranslationDataset/Test/input/slide003_core092525.png,0,20
TranslationDataset/Test/reference/slide003_core092526.png,TranslationDataset/Test/input/slide003_core092526.png,10,58
TranslationDataset/Test/reference/slide003_core092527.png,TranslationDataset/Test/input/slide003_core092527.png,0,22
TranslationDataset/Test/reference/slide003_core092528.png,TranslationDataset/Test/input/slide003_core092528.png,8,44
TranslationDataset/Test/reference/slide003_core092529.png,TranslationDataset/Test/input/slide003_core092529.png,26,3
TranslationDataset/Test/reference/slide003_core092530.png,TranslationDataset/Test/input/slide003_core092530.png,20,47
TranslationDataset/Test/reference/slide003_core092531.png,TranslationDataset/Test/input/slide003_core092531.png,11,31
TranslationDataset/Test/reference/slide003_core092532.png,TranslationDataset/Test/input/slide003_core092532.png,53,11
TranslationDataset/Test/reference/slide003_core092533.png,TranslationDataset/Test/input/slide003_core092533.png,60,54
TranslationDataset/Test/reference/slide003_core092534.png,TranslationDataset/Test/input/slide003_core092534.png,48,54
TranslationDataset/Test/reference/slide003_core092535.png,TranslationDataset/Test/input/slide003_core092535.png,13,52
TranslationDataset/Test/reference/slide003_core092536.png,TranslationDataset/Test/input/slide003_core092536.png,16,20
TranslationDataset/Test/reference/slide003_core092537.png,TranslationDataset/Test/input/slide003_core092537.png,17,50
TranslationDataset/Test/reference/slide003_core092538.png,TranslationDataset/Test/input/slide003_core092538.png,14,42
TranslationDataset/Test/reference/slide003_core092539.png,TranslationDataset/Test/input/slide003_core092539.png,28,42
TranslationDataset/Test/reference/slide003_core092540.png,TranslationDataset/Test/input/slide003_core092540.png,18,20
TranslationDataset/Test/reference/slide003_core092541.png,TranslationDataset/Test/input/slide003_core092541.png,51,47
TranslationDataset/Test/reference/slide003_core092542.png,TranslationDataset/Test/input/slide003_core092542.png,33,44
TranslationDataset/Test/reference/slide003_core092543.png,TranslationDataset/Test/input/slide003_core092543.png,38,14
TranslationDataset/Test/reference/slide003_core092544.png,TranslationDataset/Test/input/slide003_core092544.png,17,49
TranslationDataset/Test/reference/slide003_core092545.png,TranslationDataset/Test/input/slide003_core092545.png,28,23
TranslationDataset/Test/reference/slide003_core092546.png,TranslationDataset/Test/input/slide003_core092546.png,55,29
TranslationDataset/Test/reference/slide003_core092547.png,TranslationDataset/Test/input/slide003_core092547.png,45,18
TranslationDataset/Test/reference/slide003_core092548.png,TranslationDataset/Test/input/slide003_core092548.png,18,16
TranslationDataset/Test/reference/slide003_core092549.png,TranslationDataset/Test/input/slide003_core092549.png,48,63
TranslationDataset/Test/reference/slide003_core092550.png,TranslationDataset/Test/input/slide003_core092550.png,37,23
TranslationDataset/Test/reference/slide003_core092551.png,TranslationDataset/Test/input/slide003_core092551.png,32,19
TranslationDataset/Test/reference/slide003_core092552.png,TranslationDataset/Test/input/slide003_core092552.png,40,33
TranslationDataset/Test/reference/slide003_core092553.png,TranslationDataset/Test/input/slide003_core092553.png,29,61
TranslationDataset/Test/reference/slide003_core092554.png,TranslationDataset/Test/input/slide003_core092554.png,43,17
TranslationDataset/Test/reference/slide003_core092555.png,TranslationDataset/Test/input/slide003_core092555.png,1,29
TranslationDataset/Test/reference/slide003_core092556.png,TranslationDataset/Test/input/slide003_core092556.png,30,11
TranslationDataset/Test/reference/slide003_core092557.png,TranslationDataset/Test/input/slide003_core092557.png,20,45
TranslationDataset/Test/reference/slide003_core092558.png,TranslationDataset/Test/input/slide003_core092558.png,39,61
TranslationDataset/Test/reference/slide003_core092559.png,TranslationDataset/Test/input/slide003_core092559.png,25,50
TranslationDataset/Test/reference/slide003_core092560.png,TranslationDataset/Test/input/slide003_core092560.png,41,16
TranslationDataset/Test/reference/slide003_core092561.png,TranslationDataset/Test/input/slide003_core092561.png,40,41
TranslationDataset/Test/reference/slide003_core092562.png,TranslationDataset/Test/input/slide003_core092562.png,58,14
TranslationDataset/Test/reference/slide003_core092563.png,TranslationDataset/Test/input/slide003_core092563.png,17,14
TranslationDataset/Test/reference/slide003_core092564.png,TranslationDataset/Test/input/slide003_core092564.png,54,10
TranslationDataset/Test/reference/slide003_core092565.png,TranslationDataset/Test/input/slide003_core092565.png,39,43
TranslationDataset/Test/reference/slide003_core092566.png,TranslationDataset/Test/input/slide003_core092566.png,13,33
TranslationDataset/Test/reference/slide003_core092567.png,TranslationDataset/Test/input/slide003_core092567.png,42,8
TranslationDataset/Test/reference/slide003_core092568.png,TranslationDataset/Test/input/slide003_core092568.png,31,33
TranslationDataset/Test/reference/slide003_core092569.png,TranslationDataset/Test/input/slide003_core092569.png,16,28
TranslationDataset/Test/reference/slide003_core092570.png,TranslationDataset/Test/input/slide003_core092570.png,25,52
TranslationDataset/Test/reference/slide003_core092571.png,TranslationDataset/Test/input/slide003_core092571.png,24,21
TranslationDataset/Test/reference/slide003_core092572.png,TranslationDataset/Test/input/slide003_core092572.png,48,19
TranslationDataset/Test/reference/slide003_core092573.png,TranslationDataset/Test/input/slide003_core092573.png,37,9
TranslationDataset/Test/reference/slide003_core092574.png,TranslationDataset/Test/input/slide003_core092574.png,14,32
TranslationDataset/Test/reference/slide003_core092575.png,TranslationDataset/Test/input/slide003_core092575.png,35,17
TranslationDataset/Test/reference/slide003_core092576.png,TranslationDataset/Test/input/slide003_core092576.png,20,33
TranslationDataset/Test/reference/slide003_core092577.png,TranslationDataset/Test/input/slide003_core092577.png,37,22
TranslationDataset/Test/reference/slide003_core092578.png,TranslationDataset/Test/input/slide003_core092578.png,34,45
TranslationDataset/Test/reference/slide003_core092579.png,TranslationDataset/Test/input/slide003_core092579.png,0,50
TranslationDataset/Test/reference/slide003_core092580.png,TranslationDataset/Test/input/slide003_core092580.png,44,14
TranslationDataset/Test/reference/slide003_core092581.png,TranslationDataset/Test/input/slide003_core092581.png,38,39
TranslationDataset/Test/reference/slide003_core092582.png,TranslationDataset/Test/input/slide003_core092582.png,58,6
TranslationDataset/Test/reference/slide003_core092583.png,TranslationDataset/Test/input/slide003_core092583.png,0,50
TranslationDataset/Test/reference/slide003_core092584.png,TranslationDataset/Test/input/slide003_core092584.png,58,25
TranslationDataset/Test/reference/slide003_core092585.png,TranslationDataset/Test/input/slide003_core092585.png,17,11
TranslationDataset/Test/reference/slide003_core092586.png,TranslationDataset/Test/input/slide003_core092586.png,54,2
TranslationDataset/Test/reference/slide003_core092587.png,TranslationDataset/Test/input/slide003_core092587.png,29,22
TranslationDataset/Test/reference/slide003_core092588.png,TranslationDataset/Test/input/slide003_core092588.png,45,57
TranslationDataset/Test/reference/slide003_core092589.png,TranslationDataset/Test/input/slide003_core092589.png,18,55
TranslationDataset/Test/reference/slide003_core092590.png,TranslationDataset/Test/input/slide003_core092590.png,6,55
TranslationDataset/Test/reference/slide003_core092591.png,TranslationDataset/Test/input/slide003_core092591.png,61,28
TranslationDataset/Test/reference/slide003_core092592.png,TranslationDataset/Test/input/slide003_core092592.png,34,20
TranslationDataset/Test/reference/slide003_core092593.png,TranslationDataset/Test/input/slide003_core092593.png,7,18
TranslationDataset/Test/reference/slide003_core092594.png,TranslationDataset/Test/input/slide003_core092594.png,50,21
TranslationDataset/Test/reference/slide003_core092595.png,TranslationDataset/Test/input/slide003_core092595.png,34,18
TranslationDataset/Test/reference/slide003_core092596.png,TranslationDataset/Test/input/slide003_core092596.png,38,13
TranslationDataset/Test/reference/slide003_core092597.png,TranslationDataset/Test/input/slide003_core092597.png,32,63
TranslationDataset/Test/reference/slide003_core092598.png,TranslationDataset/Test/input/slide003_core092598.png,38,23
TranslationDataset/Test/reference/slide003_core092599.png,TranslationDataset/Test/input/slide003_core092599.png,57,62
TranslationDataset/Test/reference/slide003_core092600.png,TranslationDataset/Test/input/slide003_core092600.png,28,12
TranslationDataset/Test/reference/slide003_core092601.png,TranslationDataset/Test/input/slide003_core092601.png,35,44
TranslationDataset/Test/reference/slide003_core092602.png,TranslationDataset/Test/input/slide003_core092602.png,40,58
TranslationDataset/Test/reference/slide003_core092603.png,TranslationDataset/Test/input/slide003_core092603.png,49,62
TranslationDataset/Test/reference/slide003_core092604.png,TranslationDataset/Test/input/slide003_core092604.png,51,19
TranslationDataset/Test/reference/slide003_core092605.png,TranslationDataset/Test/input/slide003_core092605.png,29,52
TranslationDataset/Test/reference/slide003_core092606.png,TranslationDataset/Test/input/slide003_core092606.png,55,45
TranslationDataset/Test/reference/slide003_core092607.png,TranslationDataset/Test/input/slide003_core092607.png,40,36
TranslationDataset/Test/reference/slide003_core092608.png,TranslationDataset/Test/input/slide003_core092608.png,13,52
TranslationDataset/Test/reference/slide003_core092609.png,TranslationDataset/Test/input/slide003_core092609.png,1,6
TranslationDataset/Test/reference/slide003_core092610.png,TranslationDataset/Test/input/slide003_core092610.png,61,45
TranslationDataset/Test/reference/slide003_core092611.png,TranslationDataset/Test/input/slide003_core092611.png,56,30
TranslationDataset/Test/reference/slide003_core092612.png,TranslationDataset/Test/input/slide003_core092612.png,20,38
TranslationDataset/Test/reference/slide003_core092613.png,TranslationDataset/Test/input/slide003_core092613.png,38,28
TranslationDataset/Test/reference/slide003_core092614.png,TranslationDataset/Test/input/slide003_core092614.png,33,36
TranslationDataset/Test/reference/slide003_core092615.png,TranslationDataset/Test/input/slide003_core092615.png,50,4
TranslationDataset/Test/reference/slide003_core092616.png,TranslationDataset/Test/input/slide003_core092616.png,33,62
TranslationDataset/Test/reference/slide003_core092617.png,TranslationDataset/Test/input/slide003_core092617.png,62,4
TranslationDataset/Test/reference/slide003_core092618.png,TranslationDataset/Test/input/slide003_core092618.png,37,57
TranslationDataset/Test/reference/slide003_core092619.png,TranslationDataset/Test/input/slide003_core092619.png,20,0
TranslationDataset/Test/reference/slide003_core092620.png,TranslationDataset/Test/input/slide003_core092620.png,23,39
TranslationDataset/Test/reference/slide003_core092621.png,TranslationDataset/Test/input/slide003_core092621.png,16,30
TranslationDataset/Test/reference/slide003_core092622.png,TranslationDataset/Test/input/slide003_core092622.png,32,9
TranslationDataset/Test/reference/slide003_core092623.png,TranslationDataset/Test/input/slide003_core092623.png,46,24
TranslationDataset/Test/reference/slide003_core092624.png,TranslationDataset/Test/input/slide003_core092624.png,7,31
TranslationDataset/Test/reference/slide003_core092625.png,TranslationDataset/Test/input/slide003_core092625.png,46,25
TranslationDataset/Test/reference/slide003_core092626.png,TranslationDataset/Test/input/slide003_core092626.png,48,4
TranslationDataset/Test/reference/slide003_core092627.png,TranslationDataset/Test/input/slide003_core092627.png,10,54
TranslationDataset/Test/reference/slide003_core092628.png,TranslationDataset/Test/input/slide003_core092628.png,12,4
TranslationDataset/Test/reference/slide003_core092629.png,TranslationDataset/Test/input/slide003_core092629.png,34,41
TranslationDataset/Test/reference/slide003_core092630.png,TranslationDataset/Test/input/slide003_core092630.png,10,35
TranslationDataset/Test/reference/slide003_core092631.png,TranslationDataset/Test/input/slide003_core092631.png,18,19
TranslationDataset/Test/reference/slide003_core092632.png,TranslationDataset/Test/input/slide003_core092632.png,13,14
TranslationDataset/Test/reference/slide003_core092633.png,TranslationDataset/Test/input/slide003_core092633.png,54,0
TranslationDataset/Test/reference/slide003_core092634.png,TranslationDataset/Test/input/slide003_core092634.png,47,13
TranslationDataset/Test/reference/slide003_core092635.png,TranslationDataset/Test/input/slide003_core092635.png,2,52
TranslationDataset/Test/reference/slide003_core092636.png,TranslationDataset/Test/input/slide003_core092636.png,6,19
TranslationDataset/Test/reference/slide003_core092637.png,TranslationDataset/Test/input/slide003_core092637.png,35,23
TranslationDataset/Test/reference/slide003_core092638.png,TranslationDataset/Test/input/slide003_core092638.png,54,44
TranslationDataset/Test/reference/slide003_core092639.png,TranslationDataset/Test/input/slide003_core092639.png,34,8
TranslationDataset/Test/reference/slide003_core092640.png,TranslationDataset/Test/input/slide003_core092640.png,11,60
TranslationDataset/Test/reference/slide003_core092641.png,TranslationDataset/Test/input/slide003_core092641.png,14,63
TranslationDataset/Test/reference/slide003_core092642.png,TranslationDataset/Test/input/slide003_core092642.png,57,8
TranslationDataset/Test/reference/slide003_core092643.png,TranslationDataset/Test/input/slide003_core092643.png,40,63
TranslationDataset/Test/reference/slide003_core092644.png,TranslationDataset/Test/input/slide003_core092644.png,62,6
TranslationDataset/Test/reference/slide003_core092645.png,TranslationDataset/Test/input/slide003_core092645.png,28,34
TranslationDataset/Test/reference/slide003_core092646.png,TranslationDataset/Test/input/slide003_core092646.png,60,62
TranslationDataset/Test/reference/slide003_core092647.png,TranslationDataset/Test/input/slide003_core092647.png,4,9
TranslationDataset/Test/reference/slide003_core092648.png,TranslationDataset/Test/input/slide003_core092648.png,45,22
TranslationDataset/Test/reference/slide003_core092649.png,TranslationDataset/Test/input/slide003_core092649.png,45,61
TranslationDataset/Test/reference/slide003_core092650.png,TranslationDataset/Test/input/slide003_core092650.png,4,51
TranslationDataset/Test/reference/slide003_core092651.png,TranslationDataset/Test/input/slide003_core092651.png,7,41
TranslationDataset/Test/reference/slide003_core092652.png,TranslationDataset/Test/input/slide003_core092652.png,51,1
TranslationDataset/Test/reference/slide003_core092653.png,TranslationDataset/Test/input/slide003_core092653.png,1,19
TranslationDataset/Test/reference/slide003_core092654.png,TranslationDataset/Test/input/slide003_core092654.png,6,53
TranslationDataset/Test/reference/slide003_core092655.png,TranslationDataset/Test/input/slide003_core092655.png,8,57
TranslationDataset/Test/reference/slide003_core092656.png,TranslationDataset/Test/input/slide003_core092656.png,29,23
TranslationDataset/Test/reference/slide003_core092657.png,TranslationDataset/Test/input/slide003_core092657.png,25,51
TranslationDataset/Test/reference/slide003_core092658.png,TranslationDataset/Test/input/slide003_core092658.png,44,58
TranslationDataset/Test/reference/slide003_core092659.png,TranslationDataset/Test/input/slide003_core092659.png,57,12
TranslationDataset/Test/reference/slide003_core092660.png,TranslationDataset/Test/input/slide003_core092660.png,33,19
